dataset_uuid,collection_id,dataset_id,sample_id,directory,filepath,filename,file_extension,file_size,file_creation_date,sha256,md5,xxh128
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/logs/refs/heads/master,master,,206.0,2019-10-0413:19:51,3ce6028f3aef4530d290e5faf09098a5a52b9f09698d52f8d917545e9b075150,f11e3b2ca5322095c18430cb662e2499,None
,009c1e6fcc03ebac,UNKNOWN,193388,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082909-193651,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082909-193651/193651-metainfo.txt,193651-metainfo.txt,.txt,694.0,2020-06-2807:46:01,fa4e5834ca5764d25a99d7f6cbc9efad9d28779e540a909aa0dda6bb7a7f7b7b,1fdf35303b6a2a763926f93f76bc657f,None
,009c1e6fcc03ebac,UNKNOWN,193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644/193644-metainfo.txt,193644-metainfo.txt,.txt,694.0,2020-06-2806:45:54,c5b448c9a32301d7a4c6285103d6aa01bbd753c203ac584ac212cd4da08fe91d,714a30794ff6c537e2cdb47f95e9a5c3,None
,009c1e6fcc03ebac,UNKNOWN,193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644/readme.txt,readme.txt,.txt,51.0,2020-06-2806:43:16,58ba49102f52442af032082277600aa879b1d269327523021246e04777ba8dc3,d4f381a88c5f2749655263c73a18dfc2,None
,009c1e6fcc03ebac,UNKNOWN,193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644/xxhash_dat_mouseID_w19082902-193644,xxhash_dat_mouseID_w19082902-193644,,1022598.0,2020-06-2807:01:50,07660016c37e72373c4bedccdf7563ab32706d8f3694d6efc60b7b1dd9ab3197,e6314e26c90c347ab0add42e60ac328a,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/refs/remotes/origin/master,master,,41.0,2019-10-1413:08:54,c92a3b94f60db773d454428d50c0b0bce0282ec9b9c1ed8de5b10db75c90c37b,156b33bed69aabbe78bd6e4da2c3cc6b,None
,009c1e6fcc03ebac,UNKNOWN,193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082902-193644/193644.json,193644.json,.json,535.0,2020-06-2806:45:02,fe2731a015fe88fd268646178b7b4dfe5545be52830c6cf1eccdc45ed97971d2,1532d60f28f989182c998fe777ddc05c,None
,009c1e6fcc03ebac,UNKNOWN,193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646/193646-metainfo.txt,193646-metainfo.txt,.txt,694.0,2020-06-2807:11:32,c7be7a549adbc5101beae2f470a0c8be5fd496bf34ad6382de560ac5271f9918,bb553b59da13e64ad3538331cd8035c8,None
,009c1e6fcc03ebac,UNKNOWN,193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646/193646.json,193646.json,.json,535.0,2020-06-2807:02:52,68f712274a90f6dd3a1d5215c45567b0c14c5b16a8104cae1cd90ae46f25368c,e7cd0e80735d615a09d14f87018cf664,None
,009c1e6fcc03ebac,UNKNOWN,193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646/xxhash_dat_mouseID_w19082904-193646,xxhash_dat_mouseID_w19082904-193646,,1033299.0,2020-06-2807:23:12,9dc464c7e66056c6f954d663bc6b59c8225a204c5b4a5008e7ffcb62f1ed3dca,8606a1fd3292f814711bd63fa21e142c,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/refs/remotes/origin/swc_visualize,swc_visualize,,41.0,2019-10-1413:08:54,c92a3b94f60db773d454428d50c0b0bce0282ec9b9c1ed8de5b10db75c90c37b,156b33bed69aabbe78bd6e4da2c3cc6b,None
,009c1e6fcc03ebac,UNKNOWN,193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082904-193646/readme.txt,readme.txt,.txt,51.0,2020-06-2807:07:58,a57c98b1dbbfaeab83b160f4b989abfbddc2637a8ec3e198e1f60314bbc3e2e1,9e69e4f6e51263c07b028d39a63dd0f3,None
,009c1e6fcc03ebac,UNKNOWN,193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647/readme.txt,readme.txt,.txt,51.0,2020-06-2807:16:17,a4d5866fd4a24846c3324cec0cf4f48366a340a715efdf71760f3ee9724d7d46,1c728161af698039edf07b542f5c5a95,None
,009c1e6fcc03ebac,UNKNOWN,193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647/193647-metainfo.txt,193647-metainfo.txt,.txt,694.0,2020-06-2807:19:47,6982c675a004909362ab453e156ea659a7263c4a93812d444d1862f04f27a496,5a34c2ddb67e60268b266830bedff8b9,None
,009c1e6fcc03ebac,UNKNOWN,193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647/xxhash_dat_mouseID_w19082905-193647,xxhash_dat_mouseID_w19082905-193647,,1095243.0,2020-06-2808:01:28,11ee544a413fd503b829c32f3824dfe7ae3df8ba28f1b6afe46143e5144fa14c,bd3e6fc973b9a8d7191023cc50a1f7d0,None
,009c1e6fcc03ebac,UNKNOWN,193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082905-193647/193647.json,193647.json,.json,535.0,2020-06-2807:18:58,a16dbc67e9690cbb1f141ae96a0521ce6eeb43f8091391e4cce06b7eaf279a8b,1a52674f48d47878cf3d950ef3d6724a,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/refs/remotes/origin/HEAD,HEAD,,32.0,2019-10-0413:19:51,cdc65e67690c4c6475174e5ec662b70655246a2f3924354778835ab3be70aa76,73a00957034783b7b5c8294c54cd3e12,None
,009c1e6fcc03ebac,UNKNOWN,193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650/193650-metainfo.txt,193650-metainfo.txt,.txt,694.0,2020-06-2807:38:11,e6c10ef9784803c84bdc0b29abd0f18db2c06209503724964aa0077de5c0605a,bb72f366e2fd4616a70a4e67d11f9055,None
,009c1e6fcc03ebac,UNKNOWN,193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650/readme.txt,readme.txt,.txt,21.0,2020-06-2807:34:11,0a39382acbd263812cd20b54ea9e2c9b1ac5e43b5ee4de19f2b49a4933b5eecb,8a0ef94b7063b63cc7be867c09c67a94,None
,009c1e6fcc03ebac,UNKNOWN,193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650/xxhash_dat_mouseID_w19082908-193650,xxhash_dat_mouseID_w19082908-193650,,1035039.0,2020-06-2808:16:30,cd5a01aab541425a3b04828eff174ebf6509a422727312d0a9daeaa31677139b,b8a5d02b2e4725470b77e9814275a999,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/refs/remotes/origin/spatial_rectangle,spatial_rectangle,,41.0,2019-10-1413:08:54,2c5642787b72f08fdd0704870af1b0aeb2de85770545885304d6c3fc0c31746f,0d209b3b658275e5a936e09ec2577c0f,None
,009c1e6fcc03ebac,UNKNOWN,193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082908-193650/193650.json,193650.json,.json,535.0,2020-06-2807:36:16,a3851dfcbcdf7319988f7b0f3188a97da1e0a412dc389c7caba15730e22ddbd8,d64e0e3bc7a5ad19eac264450d944673,None
,009c1e6fcc03ebac,UNKNOWN,193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663/193663-metainfo.txt,193663-metainfo.txt,.txt,694.0,2020-06-2807:53:47,3e954bdc4e3c35a01abc99a951bb94d8c7d3bace81012e0eb5ed1f01ad94cee4,97bcf8af1399de0d4cdff04fb3af7810,None
,009c1e6fcc03ebac,UNKNOWN,193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663/xxhash_dat_mouseID_w19082922-193663,xxhash_dat_mouseID_w19082922-193663,,1035039.0,2020-06-2808:38:22,894fc8693737b213de8705a1e2a4c005273e6d4bc92c7ccf85fda3b931e6d3da,a03765a33f188b625c0f3f934ae010e1,None
,009c1e6fcc03ebac,UNKNOWN,193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663/readme.txt,readme.txt,.txt,121.0,2020-06-2807:54:30,f567ab2cadd9e108caa16b46acbc7e6438f0bb9442ef9b021cf72c9e1b5501f4,377044bd64915b4264b7d086c176adfc,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/refs/heads/master,master,,41.0,2019-10-0413:19:51,549a4e25f4ee3c3ec5e9bbe759ba95db3928505c0625eb1c02a020bc7907fe71,7d35951ca9c845b22e99724552691be0,None
,009c1e6fcc03ebac,UNKNOWN,193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082922-193663/193663.json,193663.json,.json,535.0,2020-06-2807:52:44,f49c2908cee3538fecd333b895f638bef927956b5b8b73a1d3d0bd3f1cb0948d,e326edb54bf169be806bbf4adcbe57fc,None
,009c1e6fcc03ebac,UNKNOWN,193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666/193666-metainfo.txt,193666-metainfo.txt,.txt,694.0,2020-06-2808:06:41,251e23e056931883f060b608814a1105c5811d453035705ff4ca80fea1e1a4b2,22b3d32f4f0b50495291f7f46b2472ac,None
,009c1e6fcc03ebac,UNKNOWN,193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666/193666.json,193666.json,.json,535.0,2020-06-2808:05:09,bbf36b5847143fd5094e8ab4edf1d9c3d077d8b9266b4d8715a89a982cfd4ec8,cdf7b170b42768e9fd55ff720d6111db,None
,009c1e6fcc03ebac,UNKNOWN,193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666/xxhash_dat_mouseID_w19082925-193666,xxhash_dat_mouseID_w19082925-193666,,1092638.0,2020-06-2808:36:45,45af6c89909580092ead295bfe1f67dbf657e56ef7f32860d5a7b07ccc64be40,81b5e96704106798affcafe663f098e6,None
,009c1e6fcc03ebac,UNKNOWN,193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19082925-193666/readme.txt,readme.txt,.txt,79.0,2020-06-2808:04:14,cb7b011cb48200b6cb6bd20ff6f5c187e33616359ff9c70357a0fa79e61719ab,1416bb398960839cfc7a3dba02a6e26b,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/objects/f3/837272fe3ced4a3f31fe9e87025c38a5978c9e,837272fe3ced4a3f31fe9e87025c38a5978c9e,,165.0,2019-10-1413:08:54,b0bde229456157bf41631d20ddee19db0cd6388584f5f0aea5bfdb9538e6ace3,f4a7e3ed07e50f7cf9d0c3a1e117f970,None
,009c1e6fcc03ebac,UNKNOWN,194089,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091704-194089,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091704-194089/readme.txt,readme.txt,.txt,21.0,2020-06-3023:09:41,0a39382acbd263812cd20b54ea9e2c9b1ac5e43b5ee4de19f2b49a4933b5eecb,8a0ef94b7063b63cc7be867c09c67a94,None
,009c1e6fcc03ebac,UNKNOWN,194089,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091704-194089,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091704-194089/194089.json,194089.json,.json,535.0,2020-06-3023:12:22,00a08cc2dfc08f4cd3c639ef660f18c06be766bd8d565fc92815d0ad88ce9dac,1b6a8624da6b643e1e606483bcbcc89f,None
,009c1e6fcc03ebac,UNKNOWN,194089,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091704-194089,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091704-194089/194089-metainfo.txt,194089-metainfo.txt,.txt,694.0,2020-06-3023:13:30,34e558a5d814a38dc9fb8e65cc2348b114c9556a038d67d74db166539995fce4,f4bd4c23780b17d73a8e2ace6260fe68,None
,009c1e6fcc03ebac,UNKNOWN,194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090/194090-metainfo.txt,194090-metainfo.txt,.txt,694.0,2020-06-3023:41:44,a3bdefd0417bfde4dc3398dd661d5b2d60f5e3f38c62100df458e1a1a0dbffdf,d516e4cc8ae1be5c75aa3f26d53c74ea,None
,009c1e6fcc03ebac,UNKNOWN,194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090/xxhash_dat_mouseID_w19091705-194090,xxhash_dat_mouseID_w19091705-194090,,997992.0,2020-06-3023:39:40,c16f9e9fe3a7a61f7434b79fe53ce4a9d57f108f6fa7db7bb27848b29285fe6b,0a67546abd635f1e4da0c161ae55783f,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/objects/f3/c9bf0075809e16850f86072821ba5c8cf3794f,c9bf0075809e16850f86072821ba5c8cf3794f,,158.0,2019-10-1413:08:44,5452e83c34f46dd4fe9a1b437d52483040b3aa8e2b86b29cb89bcad5e5ad7633,5776033e5beac36bae4eff7ade5aa7bf,None
,009c1e6fcc03ebac,UNKNOWN,194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090/readme.txt,readme.txt,.txt,21.0,2020-06-3023:33:20,0a39382acbd263812cd20b54ea9e2c9b1ac5e43b5ee4de19f2b49a4933b5eecb,8a0ef94b7063b63cc7be867c09c67a94,None
,009c1e6fcc03ebac,UNKNOWN,194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091705-194090/194090.json,194090.json,.json,535.0,2020-06-3023:40:36,5849218bbe58930c6644b863382fb35f301e5b4f8ede2792ae82d3dccc64bb64,3e473611bb411ced5098b969c156a6d9,None
,009c1e6fcc03ebac,UNKNOWN,194091,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091706-194091,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091706-194091/194091.json,194091.json,.json,534.0,2020-07-0100:03:51,a2a827073c0ea9b28122c444e7cca2cbdbecf9b7f4bbcecbc55bb092c3a3325d,e0fcf698620e3842b57e07b967b76e9a,None
,009c1e6fcc03ebac,UNKNOWN,194091,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091706-194091,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091706-194091/xxhash_dat_mouseID_w19091706-194091,xxhash_dat_mouseID_w19091706-194091,,1027680.0,2020-07-0100:01:47,8a40de2ba6744fd70dc1d290089f150c4ea2f35696ec27f0b3b6214240a23197,525215c2da8f90a0408d45d3028a171e,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/objects/43/a2e1322e413b331036100f927b98f590417e70,a2e1322e413b331036100f927b98f590417e70,,330.0,2019-10-1413:08:54,9c39b10ffd30fcfa46005e0fd11e3f5359ff18ebe6635ec85464fd0c0493518b,4f052c9970b011fb0223636d984ddaa7,None
,009c1e6fcc03ebac,UNKNOWN,194091,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091706-194091,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091706-194091/194091-metainfo.txt,194091-metainfo.txt,.txt,693.0,2020-07-0100:05:56,2d3110385a001322c5fad499b5d3e8141f406873205b1bf7199cdcac7ad181e1,945b82800a665c69659475f005a7b1a2,None
,009c1e6fcc03ebac,UNKNOWN,194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092/194092-metainfo.txt,194092-metainfo.txt,.txt,694.0,2020-07-0102:48:31,f0201a91f9cc37471aeaa80a8b0fe5b20bf834352c3ffbf81c11b341f03c6e9b,1918e09f5707d010d581e1ac9329b8d6,None
,009c1e6fcc03ebac,UNKNOWN,194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092/194092.json,194092.json,.json,535.0,2020-07-0102:43:11,6e080ee8b834cfc2951a8af746bf1e3a766f381e0c953d5052c2e33575f2a43a,455bee49a994a6d3f43cd7530f789925,None
,009c1e6fcc03ebac,UNKNOWN,194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092/xxhash_dat_mouseID_w19091707-194092,xxhash_dat_mouseID_w19091707-194092,,1108044.0,2020-07-0102:47:26,2708e51c80e7e00b789be446eeab31fa9164f884a211a4d17b15cbe09cd25aa0,46783f4ea9a70ed328ee8d5f91603327,None
,009c1e6fcc03ebac,UNKNOWN,194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091707-194092/readme.txt,readme.txt,.txt,29.0,2020-07-0100:05:58,f49e9685568fc33c11d0f88f7e49dffd14f6fecbdb1a7553251d91fb4af32a3b,c87c2d76c0a1bf3415096f4aeb71fa92,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/objects/49/7700108fd1cb2288b8a49017865e6fe1c4a3da,7700108fd1cb2288b8a49017865e6fe1c4a3da,,107.0,2019-10-1413:08:50,353aed6e9f48c3891cd54e1b521c03d12696a1a8a09227d9b51bff6fa26de983,597f1ae180e6ed26f2754ceefbd9dbdb,None
,009c1e6fcc03ebac,UNKNOWN,194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093/194093.json,194093.json,.json,534.0,2020-07-0103:13:31,e7a1b00e5fd7b096afe9bc9fb5539a46b47f65d7e5d349f6d993541b4c570d72,dc52deb26df691f0bb0382ec4ac6fddc,None
,009c1e6fcc03ebac,UNKNOWN,194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093/194093-metainfo.txt,194093-metainfo.txt,.txt,693.0,2020-07-0103:35:08,3f1bcce70bc3a3bf21e6778e6111d77242a33cb4d8033e2794e3afa7440679ff,664ff9d92057ae806b25c1eebc2e87c6,None
,009c1e6fcc03ebac,UNKNOWN,194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093/readme.txt,readme.txt,.txt,21.0,2020-07-0103:36:24,0a39382acbd263812cd20b54ea9e2c9b1ac5e43b5ee4de19f2b49a4933b5eecb,8a0ef94b7063b63cc7be867c09c67a94,None
,009c1e6fcc03ebac,UNKNOWN,194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091708-194093/xxhash_dat_mouseID_w19091708-194093,xxhash_dat_mouseID_w19091708-194093,,1007308.0,2020-07-0103:34:52,45e1e90e8fbf3f0c2b5bfc648342f2db82b6d12fb45b4e69680b6e7110c0652b,31124848bd5342d41927e6187e1d70ed,None
,8729e953896c2be0,UNKNOWN,2018-12-01,/bil/data/87/29/8729e953896c2be0/2018-08-01,/bil/data/87/29/8729e953896c2be0/2018-08-01/mouselight_code/.git/objects/49/004f589c4bb04dcaca27bb187106f6abaeef41,004f589c4bb04dcaca27bb187106f6abaeef41,,3398.0,2019-10-1413:08:45,48e4a5ec47f83391d701ffe367704448c7b4a17a0d8837972feae429cc9e8979,4b6f474e4463c69d38904515dcf32590,None
,009c1e6fcc03ebac,UNKNOWN,194094,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091709-194094,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091709-194094/194094-metainfo.txt,194094-metainfo.txt,.txt,694.0,2020-07-0103:56:21,09245fcbfafee448a754a5048108fb449f37080f67f9642e16ff2ced2a27bdbb,ade1fab08337e1a7590d040fad4afa75,None
,009c1e6fcc03ebac,UNKNOWN,194094,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091709-194094,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091709-194094/readme.txt,readme.txt,.txt,21.0,2020-07-0103:52:29,0a39382acbd263812cd20b54ea9e2c9b1ac5e43b5ee4de19f2b49a4933b5eecb,8a0ef94b7063b63cc7be867c09c67a94,None
,009c1e6fcc03ebac,UNKNOWN,194094,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091709-194094,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091709-194094/194094.json,194094.json,.json,535.0,2020-07-0103:50:16,fc34dbef93b70da5ef9cdc7f19adb9ad3adc33a59a9f5682dffac4de44273995,fdef27e9e18a4f2dce7806ca9f58bc8a,None
,009c1e6fcc03ebac,UNKNOWN,194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095/194095-metainfo.txt,194095-metainfo.txt,.txt,693.0,2020-07-0104:03:35,921ae2ee732f9d0d474b927d120fd086192b9727e7faa68aaf1c92cf50bbffa3,37b1a897074562b3bb779022e1497d54,None
,009c1e6fcc03ebac,UNKNOWN,194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095/xxhash_dat_mouseID_w19091710-194095,xxhash_dat_mouseID_w19091710-194095,,1023678.0,2020-07-0104:00:01,011abc6822ee9c18e6901302850a90072929ff1919e5898870083174e9763282,9bb6f83d45cc1d58dc4a4bf59c27629a,None
,009c1e6fcc03ebac,UNKNOWN,194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095/194095.json,194095.json,.json,534.0,2020-07-0104:02:12,63e2a222bd5565ee661e6e225071d1e3fcd8f7906d187c3a18eacea6ea2c10fd,f3845fbe2f2e602bef619e570cc0cae0,None
,06f4ef728fd23689,UNKNOWN,18964,/bil/data/06/f4/06f4ef728fd23689/mouseID_18082502-18964,/bil/data/06/f4/06f4ef728fd23689/mouseID_18082502-18964/xxhash_dat_18964,xxhash_dat_18964,,990042.0,2021-07-2106:05:24,699c8b8cab0b3cca5f3a20e56dd1f36dab48f0b7c7583f258baa3b61c5c964b5,2f71fa75139bda446c07da599ca49647,None
,009c1e6fcc03ebac,UNKNOWN,194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095,/bil/data/00/9c/009c1e6fcc03ebac/mouseID_w19091710-194095/readme.txt,readme.txt,.txt,21.0,2020-07-0103:59:21,0a39382acbd263812cd20b54ea9e2c9b1ac5e43b5ee4de19f2b49a4933b5eecb,8a0ef94b7063b63cc7be867c09c67a94,None
,00c5bada77a1e078,UNKNOWN,Cortex20201203_CjYanma_Ex10_S3_PVALB+RGS5+_Hippo-Region019,/bil/data/00/c5/00c5bada77a1e078,/bil/data/00/c5/00c5bada77a1e078/20201203_CjYanma_Ex10_S3_PVALB_RG55_Hippo--FOV_00489-AF488_ZStack.swc,20201203_CjYanma_Ex10_S3_PVALB_RG55_Hippo--FOV_00489-AF488_ZStack.swc,.swc,7839.0,2021-03-2616:02:35,240d05f915295ab3717439cf65cd0eebe14608f5ef58073b35f6dd6796bc7e71,415f0542db0a3ed271927861ad184f36,6c1fcc7cacbfea08ce3de968cb13a012
,00c5bada77a1e078,UNKNOWN,Cortex20201203_CjYanma_Ex10_S3_PVALB+RGS5+_Hippo-Region019,/bil/data/00/c5/00c5bada77a1e078,/bil/data/00/c5/00c5bada77a1e078/019_overview.jpg,019_overview.jpg,.jpg,184144.0,2021-10-1415:55:50,ee39502762d079a2d15e080e50887e081cf5f0995de34899c2dcea468bf33aa6,1c60d6fe40713088043132dc56e6fcfd,93235811f8b4ce382761eb969644731d
,00c5bada77a1e078,UNKNOWN,Cortex20201203_CjYanma_Ex10_S3_PVALB+RGS5+_Hippo-Region019,/bil/data/00/c5/00c5bada77a1e078,/bil/data/00/c5/00c5bada77a1e078/Region019.txt,Region019.txt,.txt,209.0,2021-10-1317:16:00,2bd9ffb2a48360323c537771ae3217c180908942e41fcffa0e3c79adbc91f25c,bdb0998601bb31e16d29fc6c30165051,df589c22fd3948a1f377b56021ba09cc
